"Lab","days_since_positive","France-01","France-02","Germany-02","Germany-01","Germany-03","Italy-01","Italy-03","Italy-02","USA-03","USA-08","USA-11","USA-01","USA-04","USA-07","USA-06","USA-02","USA-10","USA-05","USA-09","USA-12","France","Germany","Italy","US"
"lymphocyte count","3",0.252941176470588,0.229885057471264,0.634146341463415,NA,0.431818181818182,NA,0.604255319148936,0.697899838449112,0.638888888888889,0.56,NA,0.466019417475728,0.621621621621622,NA,0.793650793650794,NA,0.239130434782609,0.791666666666667,NA,NA,0.245136186770428,0.50561797752809,0.646793134598013,0.523408239700375
"lymphocyte count","4",0.217647058823529,0.195402298850575,0.609756097560976,NA,0.5,NA,0.48936170212766,0.562197092084006,0.462962962962963,0.51,NA,0.420711974110032,0.513513513513513,NA,0.650793650793651,NA,0.347826086956522,0.770833333333333,NA,NA,0.21011673151751,0.528089887640449,0.522131887985547,0.465355805243446
"lymphocyte count","5",0.164705882352941,0.0919540229885057,0.585365853658537,NA,0.295454545454545,NA,0.451063829787234,0.54281098546042,0.324074074074074,0.4375,NA,0.339805825242718,0.432432432432432,NA,0.603174603174603,NA,NA,0.6875,NA,NA,0.140077821011673,0.415730337078652,0.495031616982836,0.376404494382022
"lymphocyte count","6",0.105882352941176,0.149425287356322,0.560975609756098,NA,0.295454545454545,NA,0.382978723404255,0.552504038772213,0.305555555555556,0.37,NA,0.268608414239482,0.432432432432432,NA,0.53968253968254,NA,NA,0.604166666666667,NA,NA,0.120622568093385,0.404494382022472,0.471544715447154,0.321161048689139
"lymphocyte count","7",0.141176470588235,0.0689655172413793,0.341463414634146,NA,0.409090909090909,NA,0.368085106382979,0.507269789983845,0.203703703703704,0.295,NA,0.220064724919094,0.297297297297297,NA,0.476190476190476,NA,NA,0.520833333333333,NA,NA,0.116731517509728,0.359550561797753,0.439927732610659,0.256554307116105
"lymphocyte count","8",0.1,0.114942528735632,0.292682926829268,NA,0.295454545454545,NA,0.312765957446809,0.421647819063005,0.175925925925926,0.22,NA,0.200647249190939,NA,NA,0.396825396825397,NA,NA,0.479166666666667,NA,NA,0.105058365758755,0.280898876404494,0.368563685636856,0.203183520599251
"lymphocyte count","9",0.0941176470588235,0.0804597701149425,0.170731707317073,NA,0.204545454545455,NA,0.327659574468085,0.420032310177706,0.157407407407407,0.16,NA,0.158576051779935,NA,NA,0.349206349206349,NA,NA,0.5,NA,NA,0.0894941634241245,0.179775280898876,0.373983739837398,0.164794007490637
"lymphocyte count","10",0.0588235294117647,0.0574712643678161,0.146341463414634,NA,0.295454545454545,NA,0.31063829787234,0.373182552504039,0.12962962962963,0.1375,NA,0.135922330097087,NA,NA,0.333333333333333,NA,NA,0.416666666666667,NA,NA,0.0583657587548638,0.213483146067416,0.340560072267389,0.142322097378277
"lymphocyte count","11",0.0294117647058824,NA,0.292682926829268,NA,0.159090909090909,NA,0.259574468085106,0.340872374798061,0.101851851851852,0.095,NA,0.087378640776699,NA,NA,0.317460317460317,NA,NA,0.291666666666667,NA,NA,0.0194552529182879,0.213483146067416,0.300813008130081,0.102996254681648
"lymphocyte count","12",0.0411764705882353,NA,0.146341463414634,NA,0.113636363636364,NA,0.217021276595745,0.329563812600969,NA,0.075,NA,0.0517799352750809,NA,NA,0.222222222222222,NA,NA,0.25,NA,NA,0.0272373540856031,0.123595505617978,0.276422764227642,0.0674157303370786
"lymphocyte count","13",0.0470588235294118,NA,0.219512195121951,NA,0.0681818181818182,NA,0.182978723404255,0.276252019386107,NA,0.0575,NA,0.0453074433656958,NA,NA,0.158730158730159,NA,NA,NA,NA,NA,0.0311284046692607,0.134831460674157,0.232158988256549,0.0440074906367041
"lymphocyte count","14",0.0411764705882353,NA,0.121951219512195,NA,0.113636363636364,NA,0.170212765957447,0.277867528271405,NA,0.04,NA,0.0388349514563107,NA,NA,NA,NA,NA,NA,NA,NA,0.0272373540856031,0.112359550561798,0.227642276422764,0.0262172284644195
"lymphocyte count","15",0.0117647058823529,NA,0.0487804878048781,NA,0.0909090909090909,NA,0.174468085106383,0.248788368336026,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00778210116731518,0.0674157303370786,0.213188798554652,0.00936329588014981
"lymphocyte count","16",0.0176470588235294,NA,0.0487804878048781,NA,NA,NA,0.123404255319149,0.208400646203554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0116731517509728,0.0224719101123595,0.168925022583559,0
"lymphocyte count","17",0.00588235294117647,NA,0.024390243902439,NA,NA,NA,0.121276595744681,0.193861066235864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00389105058365759,0.0112359550561798,0.159891598915989,0
"lymphocyte count","18",0.0294117647058824,NA,0.024390243902439,NA,NA,NA,0.0787234042553192,0.187399030694669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0194552529182879,0.0112359550561798,0.138211382113821,0
"lymphocyte count","19",NA,NA,NA,NA,NA,NA,0.0978723404255319,0.172859450726979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.138211382113821,0
"lymphocyte count","20",NA,NA,0.0487804878048781,NA,NA,NA,0.0680851063829787,0.140549273021002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0224719101123595,0.107497741644083,0
"lymphocyte count","21",NA,NA,NA,NA,NA,NA,0.0659574468085106,0.117932148626817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0939476061427281,0
"lymphocyte count","22",NA,NA,NA,NA,NA,NA,0.0553191489361702,0.103392568659128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0813008130081301,0
"lymphocyte count","23",NA,NA,0.024390243902439,NA,NA,NA,0.0319148936170213,0.0856219709208401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0112359550561798,0.0614272809394761,0
"lymphocyte count","24",NA,NA,NA,NA,NA,NA,0.0446808510638298,0.0694668820678514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0578139114724481,0
"neutrophil count","n_max",170,121,44,1,44,18,470,836,107,0,32,309,37,50,64,0,46,39,7,0,291,89,1324,691
"neutrophil count","0",0.0941176470588235,0.413223140495868,0.409090909090909,NA,0.454545454545455,NA,0.178723404255319,0.727272727272727,1,NA,0.875,NA,NA,0.48,NA,NA,1,1,NA,NA,0.22680412371134,0.426966292134831,0.522658610271903,0.353111432706223
"neutrophil count","1",1,1,0.863636363636364,NA,1,NA,1,1,0.757009345794392,NA,1,1,1,1,1,NA,0.565217391304348,0.923076923076923,NA,NA,1,0.921348314606742,0.986404833836858,0.918958031837916
"neutrophil count","2",0.235294117647059,0.644628099173554,1,NA,0.636363636363636,NA,0.527659574468085,0.594497607655502,0.757009345794392,NA,0.96875,0.485436893203884,0.72972972972973,NA,0.9375,NA,0.391304347826087,0.769230769230769,NA,NA,0.405498281786942,0.808988764044944,0.562688821752266,0.574529667149059
"neutrophil count","3",0.252941176470588,0.462809917355372,0.636363636363636,NA,0.431818181818182,NA,0.604255319148936,0.551435406698565,0.663551401869159,NA,0.875,0.466019417475728,0.621621621621622,NA,0.8125,NA,0.239130434782609,0.871794871794872,NA,NA,0.34020618556701,0.528089887640449,0.562688821752266,0.525325615050651
"neutrophil count","4",0.217647058823529,0.40495867768595,0.613636363636364,NA,0.5,NA,0.48936170212766,0.464114832535885,0.457943925233645,NA,0.6875,0.420711974110032,0.513513513513513,NA,0.6875,NA,0.347826086956522,0.82051282051282,NA,NA,0.29553264604811,0.550561797752809,0.466767371601208,0.451519536903039
"neutrophil count","5",0.164705882352941,0.28099173553719,0.568181818181818,NA,0.295454545454545,NA,0.451063829787234,0.434210526315789,0.345794392523364,NA,0.625,0.339805825242718,0.432432432432432,NA,0.625,NA,NA,0.641025641025641,NA,NA,0.213058419243986,0.426966292134831,0.43429003021148,0.351664254703329
"neutrophil count","6",0.105882352941176,0.347107438016529,0.590909090909091,NA,0.295454545454545,NA,0.382978723404255,0.42822966507177,0.317757009345794,NA,0.5,0.268608414239482,0.432432432432432,NA,0.59375,NA,NA,0.538461538461538,NA,NA,0.206185567010309,0.438202247191011,0.406344410876133,0.301013024602026
"neutrophil count","7",0.141176470588235,0.231404958677686,0.318181818181818,NA,0.409090909090909,NA,0.368085106382979,0.391148325358852,0.214953271028037,NA,0.53125,0.220064724919094,0.297297297297297,NA,0.484375,NA,NA,0.461538461538462,NA,NA,0.178694158075601,0.359550561797753,0.377643504531722,0.243125904486252
"neutrophil count","8",0.1,0.264462809917355,0.272727272727273,NA,0.295454545454545,NA,0.312765957446809,0.322966507177034,0.177570093457944,NA,0.34375,0.200647249190939,NA,NA,0.40625,NA,NA,0.282051282051282,NA,NA,0.168384879725086,0.280898876404494,0.314954682779456,0.186685962373372
"neutrophil count","9",0.0941176470588235,0.231404958677686,0.159090909090909,NA,0.204545454545455,NA,0.327659574468085,0.326555023923445,0.121495327102804,NA,NA,0.158576051779935,NA,NA,0.34375,NA,NA,0.333333333333333,NA,NA,0.151202749140893,0.179775280898876,0.322507552870091,0.140376266280753
"neutrophil count","10",0.0588235294117647,0.15702479338843,0.204545454545455,NA,0.295454545454545,NA,0.31063829787234,0.289473684210526,0.168224299065421,NA,NA,0.135922330097087,NA,NA,0.328125,NA,NA,0.384615384615385,NA,NA,0.0996563573883162,0.247191011235955,0.293051359516616,0.138929088277858
"neutrophil count","11",0.0294117647058824,0.15702479338843,0.272727272727273,NA,0.159090909090909,NA,0.259574468085106,0.263157894736842,0.11214953271028,NA,NA,0.087378640776699,NA,NA,0.3125,NA,NA,0.256410256410256,NA,NA,0.0824742268041237,0.213483146067416,0.258308157099698,0.0998552821997106
"neutrophil count","12",0.0411764705882353,0.140495867768595,0.159090909090909,NA,0.113636363636364,NA,0.217021276595745,0.261961722488038,NA,NA,NA,0.0517799352750809,NA,NA,0.234375,NA,NA,NA,NA,NA,0.0824742268041237,0.134831460674157,0.242447129909366,0.044862518089725
"neutrophil count","13",0.0470588235294118,0.0991735537190083,0.204545454545455,NA,0.0681818181818182,NA,0.182978723404255,0.211722488038278,NA,NA,NA,0.0453074433656958,NA,NA,0.15625,NA,NA,NA,NA,NA,0.0687285223367698,0.134831460674157,0.198640483383686,0.0347322720694645
"neutrophil count","14",0.0411764705882353,0.0330578512396694,0.113636363636364,NA,0.113636363636364,NA,0.170212765957447,0.215311004784689,NA,NA,NA,0.0388349514563107,NA,NA,NA,NA,NA,NA,NA,NA,0.0378006872852234,0.112359550561798,0.196374622356495,0.0173661360347323
"neutrophil count","15",0.0117647058823529,NA,0.0454545454545455,NA,0.0909090909090909,NA,0.174468085106383,0.190191387559809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00687285223367698,0.0674157303370786,0.18202416918429,0
"neutrophil count","16",0.0176470588235294,NA,0.0454545454545455,NA,NA,NA,0.123404255319149,0.162679425837321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103092783505155,0.0224719101123595,0.146525679758308,0
"neutrophil count","17",0.00588235294117647,NA,0.0227272727272727,NA,NA,NA,0.121276595744681,0.148325358851675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00343642611683849,0.0112359550561798,0.136706948640483,0
"neutrophil count","18",0.0294117647058824,NA,0.0227272727272727,NA,NA,NA,0.0787234042553192,0.145933014354067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0171821305841924,0.0112359550561798,0.120090634441088,0
"neutrophil count","19",NA,NA,NA,NA,NA,NA,0.0978723404255319,0.131578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.117824773413897,0
"neutrophil count","20",NA,NA,0.0454545454545455,NA,NA,NA,0.0680851063829787,0.107655502392345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0224719101123595,0.0921450151057402,0
"neutrophil count","21",NA,NA,NA,NA,NA,NA,0.0659574468085106,0.0897129186602871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0800604229607251,0
"neutrophil count","22",NA,NA,NA,NA,NA,NA,0.0553191489361702,0.0789473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0694864048338369,0
"neutrophil count","23",NA,NA,0.0227272727272727,NA,NA,NA,0.0319148936170213,0.0657894736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0112359550561798,0.0528700906344411,0
"neutrophil count","24",NA,NA,NA,NA,NA,NA,0.0446808510638298,0.0550239234449761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0506042296072508,0
"D-dimer","n_max",60,228,27,10,0,4,0,245,54,172,0,0,13,15,41,0,0,10,0,0,288,37,249,305
"D-dimer","0",0.0333333333333333,0.12719298245614,0.592592592592593,NA,NA,NA,NA,0.706122448979592,0.62962962962963,0.0813953488372093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107638888888889,0.432432432432432,0.694779116465863,0.157377049180328
"D-dimer","1",1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0.72972972972973,0.983935742971888,0.875409836065574
"D-dimer","2",0.15,0.228070175438596,0.851851851851852,NA,NA,NA,NA,0.404081632653061,0.5,0.790697674418605,NA,NA,NA,NA,0.634146341463415,NA,NA,NA,NA,NA,0.211805555555556,0.621621621621622,0.397590361445783,0.619672131147541
"D-dimer","3",0.15,0.179824561403509,0.555555555555556,NA,NA,NA,NA,0.530612244897959,0.407407407407407,0.616279069767442,NA,NA,NA,NA,0.951219512195122,NA,NA,NA,NA,NA,0.173611111111111,0.405405405405405,0.522088353413655,0.547540983606557
"D-dimer","4",0.1,0.214912280701754,0.555555555555556,NA,NA,NA,NA,0.522448979591837,0.296296296296296,0.575581395348837,NA,NA,NA,NA,0.75609756097561,NA,NA,NA,NA,NA,0.190972222222222,0.405405405405405,0.514056224899598,0.478688524590164
"D-dimer","5",0.183333333333333,0.105263157894737,0.481481481481481,NA,NA,NA,NA,0.477551020408163,0.259259259259259,0.552325581395349,NA,NA,NA,NA,0.609756097560976,NA,NA,NA,NA,NA,0.121527777777778,0.351351351351351,0.469879518072289,0.439344262295082
"D-dimer","6",0.116666666666667,0.140350877192982,0.407407407407407,NA,NA,NA,NA,0.551020408163265,0.259259259259259,0.430232558139535,NA,NA,NA,NA,0.634146341463415,NA,NA,NA,NA,NA,0.135416666666667,0.297297297297297,0.542168674698795,0.373770491803279
"D-dimer","7",0.133333333333333,0.149122807017544,0.296296296296296,NA,NA,NA,NA,0.551020408163265,NA,0.308139534883721,NA,NA,NA,NA,0.463414634146341,NA,NA,NA,NA,NA,0.145833333333333,0.216216216216216,0.542168674698795,0.236065573770492
"D-dimer","8",0.166666666666667,0.0657894736842105,0.333333333333333,NA,NA,NA,NA,0.485714285714286,0.203703703703704,0.244186046511628,NA,NA,NA,NA,0.463414634146341,NA,NA,NA,NA,NA,0.0868055555555556,0.243243243243243,0.477911646586345,0.236065573770492
"D-dimer","9",0.05,0.0921052631578947,0.296296296296296,NA,NA,NA,NA,0.514285714285714,NA,0.174418604651163,NA,NA,NA,NA,0.390243902439024,NA,NA,NA,NA,NA,0.0833333333333333,0.216216216216216,0.506024096385542,0.150819672131148
"D-dimer","10",0.1,0.043859649122807,0.111111111111111,NA,NA,NA,NA,0.477551020408163,0.222222222222222,0.122093023255814,NA,NA,NA,NA,0.390243902439024,NA,NA,NA,NA,NA,0.0555555555555556,0.0810810810810811,0.469879518072289,0.160655737704918
"D-dimer","11",0.0833333333333333,0.0350877192982456,0.148148148148148,NA,NA,NA,NA,0.493877551020408,NA,0.0988372093023256,NA,NA,NA,NA,0.365853658536585,NA,NA,NA,NA,NA,0.0451388888888889,0.108108108108108,0.485943775100402,0.104918032786885
"D-dimer","12",0.0833333333333333,0.0350877192982456,0.0740740740740741,NA,NA,NA,NA,0.481632653061224,NA,0.0755813953488372,NA,NA,NA,NA,0.268292682926829,NA,NA,NA,NA,NA,0.0451388888888889,0.0540540540540541,0.473895582329317,0.0786885245901639
"D-dimer","13",0.0333333333333333,0.0219298245614035,0.185185185185185,NA,NA,NA,NA,0.428571428571429,NA,0.063953488372093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0243055555555556,0.135135135135135,0.421686746987952,0.0360655737704918
"D-dimer","14",0.0333333333333333,0.0307017543859649,0.185185185185185,NA,NA,NA,NA,0.436734693877551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03125,0.135135135135135,0.429718875502008,0
"D-dimer","15",0.0666666666666667,0.0219298245614035,0.037037037037037,NA,NA,NA,NA,0.420408163265306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03125,0.027027027027027,0.413654618473896,0
"D-dimer","16",0.05,0.0394736842105263,0.037037037037037,NA,NA,NA,NA,0.330612244897959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0416666666666667,0.027027027027027,0.325301204819277,0
"D-dimer","17",NA,NA,0.0740740740740741,NA,NA,NA,NA,0.330612244897959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0540540540540541,0.325301204819277,0
"D-dimer","18",NA,NA,0.0740740740740741,NA,NA,NA,NA,0.326530612244898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0540540540540541,0.321285140562249,0
"D-dimer","19",0.05,NA,NA,NA,NA,NA,NA,0.261224489795918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104166666666667,0,0.257028112449799,0
"D-dimer","20",NA,NA,0.037037037037037,NA,NA,NA,NA,0.228571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.027027027027027,0.224899598393574,0
"D-dimer","21",NA,NA,NA,NA,NA,NA,NA,0.23265306122449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.228915662650602,0
"procalcitonin","n_max",53,491,73,7,0,8,0,145,0,0,0,200,18,0,56,0,0,15,5,0,544,80,153,294
"procalcitonin","0",0.0377358490566038,0.116089613034623,0.712328767123288,NA,NA,NA,NA,0.193103448275862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108455882352941,0.65,0.183006535947712,0
"procalcitonin","1",1,1,1,NA,NA,NA,NA,0.468965517241379,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,0.9125,0.444444444444444,0.870748299319728
"procalcitonin","2",0.207547169811321,0.329938900203666,0.876712328767123,NA,NA,NA,NA,0.862068965517241,NA,NA,NA,0.48,NA,NA,0.303571428571429,NA,NA,NA,NA,NA,0.318014705882353,0.8,0.816993464052287,0.384353741496599
"procalcitonin","3",0.30188679245283,0.268839103869654,0.726027397260274,NA,NA,NA,NA,0.931034482758621,NA,NA,NA,0.355,NA,NA,NA,NA,NA,NA,NA,NA,0.272058823529412,0.6625,0.882352941176471,0.241496598639456
"procalcitonin","4",0.0943396226415094,0.209775967413442,0.63013698630137,NA,NA,NA,NA,0.937931034482759,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,0.198529411764706,0.575,0.888888888888889,0.183673469387755
"procalcitonin","5",0.150943396226415,0.130346232179226,0.479452054794521,NA,NA,NA,NA,0.903448275862069,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,0.132352941176471,0.4375,0.856209150326797,0.149659863945578
"procalcitonin","6",0.0943396226415094,0.124236252545825,0.465753424657534,NA,NA,NA,NA,1,NA,NA,NA,0.18,NA,NA,0.178571428571429,NA,NA,NA,NA,NA,0.121323529411765,0.425,0.947712418300654,0.156462585034014
"procalcitonin","7",0.0943396226415094,0.116089613034623,0.36986301369863,NA,NA,NA,NA,0.903448275862069,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,0.113970588235294,0.3375,0.856209150326797,0.0952380952380952
"procalcitonin","8",0.0566037735849057,0.0753564154786151,0.287671232876712,NA,NA,NA,NA,0.903448275862069,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.0735294117647059,0.2625,0.856209150326797,0.0680272108843537
"procalcitonin","9",0.0188679245283019,0.0509164969450102,0.232876712328767,NA,NA,NA,NA,0.820689655172414,NA,NA,NA,0.095,NA,NA,NA,NA,NA,NA,NA,NA,0.0477941176470588,0.2125,0.777777777777778,0.0646258503401361
"procalcitonin","10",0.0188679245283019,0.0468431771894094,0.232876712328767,NA,NA,NA,NA,0.76551724137931,NA,NA,NA,0.065,NA,NA,NA,NA,NA,NA,NA,NA,0.0441176470588235,0.2125,0.725490196078431,0.0442176870748299
"procalcitonin","11",NA,0.044806517311609,0.205479452054795,NA,NA,NA,NA,0.724137931034483,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,0.0404411764705882,0.1875,0.686274509803922,0.0340136054421769
"procalcitonin","12",0.0377358490566038,0.044806517311609,0.205479452054795,NA,NA,NA,NA,0.655172413793103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0441176470588235,0.1875,0.620915032679739,0
"procalcitonin","13",0.0188679245283019,0.0244399185336049,0.136986301369863,NA,NA,NA,NA,0.675862068965517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0238970588235294,0.125,0.640522875816993,0
"procalcitonin","14",0.0188679245283019,0.0203665987780041,0.10958904109589,NA,NA,NA,NA,0.606896551724138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0202205882352941,0.1,0.57516339869281,0
"procalcitonin","15",NA,NA,0.0684931506849315,NA,NA,NA,NA,0.551724137931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0625,0.522875816993464,0
"procalcitonin","16",0.0188679245283019,0.0162932790224033,0.0684931506849315,NA,NA,NA,NA,0.496551724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165441176470588,0.0625,0.470588235294118,0
"procalcitonin","17",0.0188679245283019,0.0122199592668024,0.0273972602739726,NA,NA,NA,NA,0.441379310344828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128676470588235,0.025,0.418300653594771,0
"procalcitonin","18",0.0188679245283019,NA,0.0410958904109589,NA,NA,NA,NA,0.36551724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00183823529411765,0.0375,0.34640522875817,0
"procalcitonin","19",NA,NA,0.0136986301369863,NA,NA,NA,NA,0.372413793103448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0125,0.352941176470588,0
